customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,SeniorCitizen_label,GrupoEtario,ChurnStatus,Status_evasao
4762-XTUEC,False,Female,False,True,False,67,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Credit card (automatic),109.7,7344.45,Adulto,Adulto,Inativo,Inativo
4763-PGDPO,True,Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4,281.0,Adulto,Adulto,Ativos,Ativos
4765-OXPPD,True,Female,False,True,True,9,True,False,DSL,True,True,True,True,False,False,Month-to-month,False,Mailed check,65.0,663.05,Adulto,Adulto,Ativos,Ativos
4767-HZZHQ,False,Male,False,True,True,30,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),82.05,2570.2,Adulto,Adulto,Inativo,Inativo
4770-QAZXN,False,Female,False,False,False,13,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),19.45,232.1,Adulto,Adulto,Inativo,Inativo
4770-UEZOX,False,Male,False,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.75,144.8,Adulto,Adulto,Inativo,Inativo
4774-HHGGS,False,Male,False,True,False,30,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.05,637.55,Adulto,Adulto,Inativo,Inativo
4776-XSKYQ,False,Female,False,True,True,12,False,False,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),30.25,368.85,Adulto,Adulto,Inativo,Inativo
4778-IZARL,False,Male,False,True,False,63,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),110.1,6705.7,Adulto,Adulto,Inativo,Inativo
4779-ZGICK,False,Male,False,True,True,48,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,23.55,1173.35,Adulto,Adulto,Inativo,Inativo
4781-ZXYGU,False,Male,False,True,True,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.15,20.15,Adulto,Adulto,Inativo,Inativo
4782-OSFXZ,False,Female,True,True,False,71,True,True,DSL,True,True,True,True,False,True,Two year,True,Bank transfer (automatic),82.7,5831.2,Idoso,Idoso,Inativo,Inativo
4785-FCIFB,False,Female,False,True,False,61,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,24.4,1417.9,Adulto,Adulto,Inativo,Inativo
4785-NKHCX,False,Male,True,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.05,94.15,Idoso,Idoso,Inativo,Inativo
4785-QRJHC,True,Male,True,True,False,46,False,False,DSL,False,True,True,True,True,True,One year,True,Bank transfer (automatic),59.9,2816.65,Idoso,Idoso,Ativos,Ativos
4786-UKSNZ,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.2,20.2,Adulto,Adulto,Ativos,Ativos
4789-KWMXN,True,Male,False,True,False,47,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Credit card (automatic),110.85,5275.8,Adulto,Adulto,Ativos,Ativos
4791-QRGMF,True,Male,False,True,False,59,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),99.5,5961.1,Adulto,Adulto,Ativos,Ativos
4795-KTRTH,True,Female,True,True,False,5,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.0,371.65,Idoso,Idoso,Ativos,Ativos
4795-UXVCJ,False,Male,False,False,False,26,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.8,457.3,Adulto,Adulto,Inativo,Inativo
4795-WRNVT,False,Female,False,False,False,40,True,False,DSL,True,True,False,False,True,False,Month-to-month,False,Mailed check,65.1,2586.0,Adulto,Adulto,Inativo,Inativo
4797-AXPXK,True,Female,False,False,True,1,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Electronic check,60.0,60.0,Adulto,Adulto,Ativos,Ativos
4797-MIWUM,False,Male,False,True,True,7,True,False,No,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.25,174.7,Adulto,Adulto,Inativo,Inativo
4800-CZMPC,True,Female,False,True,True,48,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),103.25,5037.55,Adulto,Adulto,Ativos,Ativos
4800-VHZKI,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.9,19.9,Adulto,Adulto,Ativos,Ativos
4801-JZAZL,False,Female,False,True,True,11,False,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,29.6,346.45,Adulto,Adulto,Inativo,Inativo
4801-KFYKL,False,Male,False,False,True,8,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),19.45,159.2,Adulto,Adulto,Inativo,Inativo
4803-AXVYP,True,Female,True,False,False,38,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,99.55,3734.25,Idoso,Idoso,Ativos,Ativos
4803-LBYPN,False,Male,False,True,True,34,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.8,635.9,Adulto,Adulto,Inativo,Inativo
4804-NCPET,False,Male,False,True,True,19,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.2,387.4,Adulto,Adulto,Inativo,Inativo
4805-ZRGEZ,False,Male,True,True,False,61,True,True,DSL,False,True,False,False,False,True,One year,False,Bank transfer (automatic),64.05,3902.6,Idoso,Idoso,Inativo,Inativo
4806-DXQCE,False,Female,True,True,False,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,113.65,7714.65,Idoso,Idoso,Inativo,Inativo
4806-HIPDW,True,Female,False,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,68.95,68.95,Adulto,Adulto,Ativos,Ativos
4806-KEXQR,True,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.9,324.3,Adulto,Adulto,Ativos,Ativos
4807-IZYOZ,False,Female,False,False,False,51,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.65,1020.75,Adulto,Adulto,Inativo,Inativo
4808-YNLEU,False,Female,False,True,False,35,True,False,DSL,True,False,False,False,True,False,One year,True,Bank transfer (automatic),62.15,2215.45,Adulto,Adulto,Inativo,Inativo
4811-JBUVU,False,Male,False,False,False,30,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),89.9,2723.15,Adulto,Adulto,Inativo,Inativo
4813-HQMGZ,False,Female,False,True,False,8,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Electronic check,90.25,743.75,Adulto,Adulto,Inativo,Inativo
4815-GBTCD,False,Female,False,True,False,4,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.15,99.95,Adulto,Adulto,Inativo,Inativo
4815-TUMEQ,False,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.3,185.2,Adulto,Adulto,Inativo,Inativo
4815-YOSUK,False,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),104.9,7537.5,Adulto,Adulto,Inativo,Inativo
4816-JBHOV,True,Male,True,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.7,93.7,Idoso,Idoso,Ativos,Ativos
4816-LXZYW,True,Female,False,False,False,23,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.15,1676.95,Adulto,Adulto,Ativos,Ativos
4816-OKWNX,False,Male,False,True,True,50,True,False,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),103.4,5236.4,Adulto,Adulto,Inativo,Inativo
4817-KEQSP,False,Female,False,True,True,71,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.85,1326.35,Adulto,Adulto,Inativo,Inativo
4817-QRJSX,True,Female,False,False,False,10,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),81.0,818.05,Adulto,Adulto,Ativos,Ativos
4817-VYYWS,True,Female,False,False,False,30,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.2,2983.8,Adulto,Adulto,Ativos,Ativos
4818-DRBQT,True,Male,False,True,False,29,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.15,2265.25,Adulto,Adulto,Ativos,Ativos
4818-QIUFN,True,Female,True,False,False,20,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,79.15,1520.9,Idoso,Idoso,Ativos,Ativos
4819-HJPIW,False,Male,False,False,False,18,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.15,476.8,Adulto,Adulto,Inativo,Inativo
4821-SJHJV,False,Female,False,True,True,32,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,False,Electronic check,89.6,2901.8,Adulto,Adulto,Inativo,Inativo
4821-WQOYN,False,Female,False,True,True,72,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.1,1326.25,Adulto,Adulto,Inativo,Inativo
4822-LPTYJ,False,Male,False,True,False,72,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Bank transfer (automatic),103.75,7346.2,Adulto,Adulto,Inativo,Inativo
4822-NGOCH,True,Female,False,False,False,13,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,84.45,1058.6,Adulto,Adulto,Ativos,Ativos
4822-RVYBB,True,Male,True,False,False,8,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.6,819.4,Idoso,Idoso,Ativos,Ativos
4822-YCXMX,True,Male,False,False,False,25,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.8,2043.45,Adulto,Adulto,Ativos,Ativos
4824-GUCBY,False,Female,True,False,False,22,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,81.7,1820.9,Idoso,Idoso,Inativo,Inativo
4825-FUREZ,False,Male,False,True,False,42,True,False,No,False,False,False,False,False,False,Two year,False,Electronic check,20.25,835.5,Adulto,Adulto,Inativo,Inativo
4825-XJGDM,False,Female,False,False,False,61,False,False,DSL,True,True,True,True,False,False,One year,False,Credit card (automatic),43.7,2696.55,Adulto,Adulto,Inativo,Inativo
4826-DXMUP,False,Male,False,False,True,35,True,False,DSL,False,False,False,True,True,True,One year,True,Mailed check,72.1,2495.15,Adulto,Adulto,Inativo,Inativo
4826-TZEVA,False,Female,False,False,False,40,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Credit card (automatic),74.8,2971.7,Adulto,Adulto,Inativo,Inativo
4826-XTSOH,True,Male,True,True,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.05,86.05,Idoso,Idoso,Ativos,Ativos
4827-DPADN,False,Female,False,True,True,72,True,True,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),83.3,6042.7,Adulto,Adulto,Inativo,Inativo
4827-LTQRJ,False,Female,True,True,True,66,True,True,Fiber optic,True,True,False,True,True,True,One year,True,Credit card (automatic),110.6,7210.85,Idoso,Idoso,Inativo,Inativo
4827-USJHP,False,Male,False,False,False,20,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,51.8,1023.85,Adulto,Adulto,Inativo,Inativo
4828-FAZPK,False,Female,False,True,True,16,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),79.95,1267.95,Adulto,Adulto,Inativo,Inativo
4829-AUOAX,True,Female,False,False,False,46,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Bank transfer (automatic),96.05,4399.5,Adulto,Adulto,Ativos,Ativos
4829-ZLJTK,False,Female,True,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,112.4,8046.85,Idoso,Idoso,Inativo,Inativo
4830-FAXFM,False,Male,False,False,True,19,True,True,No,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),24.1,439.2,Adulto,Adulto,Inativo,Inativo
4831-EOBFE,True,Male,False,True,True,29,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),94.65,2649.15,Adulto,Adulto,Ativos,Ativos
4832-VRBMR,False,Male,True,True,False,65,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),103.15,6792.45,Idoso,Idoso,Inativo,Inativo
4833-QTJNO,False,Male,True,True,False,67,True,True,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),83.85,5588.8,Idoso,Idoso,Inativo,Inativo
4835-YSJMR,False,Male,False,False,False,39,True,False,DSL,False,False,False,True,False,False,Two year,True,Bank transfer (automatic),49.8,1971.15,Adulto,Adulto,Inativo,Inativo
4836-WNFNO,False,Female,False,True,False,72,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.0,1849.2,Adulto,Adulto,Inativo,Inativo
4837-PZTIC,False,Female,False,False,False,47,False,False,DSL,True,False,True,True,False,False,Two year,False,Mailed check,41.9,1875.25,Adulto,Adulto,Inativo,Inativo
4837-QUSFT,False,Female,False,True,False,65,True,True,Fiber optic,True,True,False,True,True,False,One year,True,Bank transfer (automatic),100.15,6643.5,Adulto,Adulto,Inativo,Inativo
4840-ORQXB,False,Female,True,False,False,56,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Electronic check,104.75,5841.35,Idoso,Idoso,Inativo,Inativo
4844-JJWUY,True,Female,True,False,False,1,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,86.0,86.0,Idoso,Idoso,Ativos,Ativos
4846-WHAFZ,True,Female,True,True,False,37,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.5,2868.15,Idoso,Idoso,Ativos,Ativos
4847-QNOKA,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),44.9,44.9,Adulto,Adulto,Ativos,Ativos
4847-TAJYI,False,Female,True,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.35,567.8,Idoso,Idoso,Inativo,Inativo
4849-PYRLQ,False,Female,True,False,False,56,True,True,DSL,True,False,True,True,False,True,Two year,False,Bank transfer (automatic),73.25,4054.2,Idoso,Idoso,Inativo,Inativo
4851-BQDNX,False,Male,False,True,True,40,True,False,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,85.05,3355.65,Adulto,Adulto,Inativo,Inativo
4853-OITSN,False,Male,False,True,False,5,True,True,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Electronic check,89.15,413.25,Adulto,Adulto,Inativo,Inativo
4853-RULSV,True,Male,False,False,False,70,True,True,Fiber optic,True,False,False,True,True,True,Two year,True,Credit card (automatic),104.0,7250.15,Adulto,Adulto,Ativos,Ativos
4854-CIDCF,False,Female,True,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,73.85,196.4,Idoso,Idoso,Inativo,Inativo
4854-SSLTN,False,Male,False,True,True,2,True,False,DSL,True,True,False,True,False,False,Two year,False,Mailed check,59.5,130.5,Adulto,Adulto,Inativo,Inativo
4855-SNKMY,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.1,44.1,Adulto,Adulto,Ativos,Ativos
4859-ZSRDZ,False,Female,False,True,True,58,False,False,DSL,False,False,True,True,True,True,Two year,True,Credit card (automatic),55.5,3166.9,Adulto,Adulto,Inativo,Inativo
4860-IJUDE,False,Male,False,False,False,13,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.75,956.65,Adulto,Adulto,Inativo,Inativo
4860-YZGZM,False,Male,False,False,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.0,185.4,Adulto,Adulto,Inativo,Inativo
4868-AADLV,False,Male,True,True,True,66,True,True,Fiber optic,True,True,True,True,True,True,One year,True,Electronic check,116.25,7862.25,Idoso,Idoso,Inativo,Inativo
4869-EPIUS,False,Male,False,True,False,56,True,False,Fiber optic,False,False,False,False,False,True,One year,True,Electronic check,80.9,4557.5,Adulto,Adulto,Inativo,Inativo
4871-JTKJF,True,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.65,69.65,Idoso,Idoso,Ativos,Ativos
4872-JCVCA,False,Female,False,True,False,71,False,False,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),47.6,3377.8,Adulto,Adulto,Inativo,Inativo
4872-VXRIL,False,Male,False,False,False,56,True,True,DSL,True,True,False,True,False,False,One year,True,Bank transfer (automatic),64.65,3665.55,Adulto,Adulto,Inativo,Inativo
4873-ILOLJ,True,Male,False,False,False,24,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.35,2238.5,Adulto,Adulto,Ativos,Ativos
4877-EVATK,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.0,20.0,Adulto,Adulto,Ativos,Ativos
4877-TSOFF,False,Female,False,True,True,55,True,True,DSL,True,True,False,True,False,True,One year,True,Bank transfer (automatic),75.75,4264.25,Adulto,Adulto,Inativo,Inativo
4878-BUNFV,False,Male,False,True,True,42,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,20.7,828.85,Adulto,Adulto,Inativo,Inativo
4878-SMQBX,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),18.75,53.15,Adulto,Adulto,Inativo,Inativo
4879-GZLFH,False,Female,False,True,True,42,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,92.15,3875.4,Adulto,Adulto,Inativo,Inativo
4881-GQJTW,False,Male,False,False,False,14,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),19.6,300.4,Adulto,Adulto,Inativo,Inativo
4881-JVQOD,False,Male,True,True,True,10,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),34.55,362.6,Idoso,Idoso,Inativo,Inativo
4883-KCPZJ,False,Female,False,True,True,22,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.25,555.4,Adulto,Adulto,Inativo,Inativo
4883-QICIH,True,Male,False,True,True,32,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.75,2347.9,Adulto,Adulto,Ativos,Ativos
4884-LEVMQ,False,Male,False,True,False,39,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.45,790.0,Adulto,Adulto,Inativo,Inativo
4884-TVUQF,False,Female,True,False,False,57,True,True,Fiber optic,True,False,True,True,False,True,Two year,False,Credit card (automatic),101.3,5779.6,Idoso,Idoso,Inativo,Inativo
4884-ZTHVF,False,Female,True,False,False,8,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,87.1,713.6,Idoso,Idoso,Inativo,Inativo
4890-VMUAV,False,Male,False,False,False,63,True,True,DSL,True,True,True,True,False,False,One year,False,Electronic check,71.5,4576.3,Adulto,Adulto,Inativo,Inativo
4891-NLUBA,False,Female,False,True,True,61,False,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),61.45,3751.15,Adulto,Adulto,Inativo,Inativo
4892-VLANZ,True,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.8,19.8,Adulto,Adulto,Ativos,Ativos
4893-GYUJU,False,Female,False,False,False,50,True,False,No,False,False,False,False,False,False,One year,True,Mailed check,19.35,1033.0,Adulto,Adulto,Inativo,Inativo
4895-TMWIR,True,Male,True,True,False,11,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.95,214.75,Idoso,Idoso,Ativos,Ativos
4896-CPRPF,False,Male,False,True,True,35,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.45,809.25,Adulto,Adulto,Inativo,Inativo
4897-QSUYC,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.15,20.15,Adulto,Adulto,Ativos,Ativos
4900-MSOMT,False,Female,False,True,True,72,True,True,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),80.2,5714.2,Adulto,Adulto,Inativo,Inativo
4902-OHLSK,True,Female,True,False,False,29,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Electronic check,98.65,2862.75,Idoso,Idoso,Ativos,Ativos
4903-CNOZC,False,Male,False,False,False,29,True,True,DSL,False,True,True,False,False,True,One year,False,Credit card (automatic),70.9,1964.6,Adulto,Adulto,Inativo,Inativo
4903-UYAVB,True,Male,False,True,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.35,126.05,Adulto,Adulto,Ativos,Ativos
4905-JEFDW,True,Male,False,False,False,11,False,False,DSL,False,False,True,False,True,False,One year,True,Electronic check,41.6,470.6,Adulto,Adulto,Ativos,Ativos
4906-ZHGPK,False,Male,False,True,True,54,True,True,DSL,False,True,False,True,True,False,One year,True,Electronic check,70.7,3770.0,Adulto,Adulto,Inativo,Inativo
4908-XAXAY,False,Female,True,False,False,49,True,False,Fiber optic,False,True,True,False,False,True,One year,True,Bank transfer (automatic),89.85,4287.2,Idoso,Idoso,Inativo,Inativo
4909-JOUPP,False,Male,True,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Credit card (automatic),109.7,7898.45,Idoso,Idoso,Inativo,Inativo
4910-AQFFX,True,Male,False,True,True,9,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),79.35,661.25,Adulto,Adulto,Ativos,Ativos
4910-GMJOT,True,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.6,94.6,Adulto,Adulto,Ativos,Ativos
4911-BANWH,True,Female,False,False,True,31,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),86.55,2697.4,Adulto,Adulto,Ativos,Ativos
4912-PIGUY,False,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.6,84.6,Adulto,Adulto,Inativo,Inativo
4913-EHYUI,True,Male,True,True,True,56,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),104.55,5794.65,Idoso,Idoso,Ativos,Ativos
4915-BFSXL,False,Male,False,True,True,70,True,True,DSL,True,False,True,False,True,False,Two year,False,Credit card (automatic),68.95,4858.7,Adulto,Adulto,Inativo,Inativo
4918-FYJNT,False,Female,True,True,False,55,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Electronic check,90.45,5044.8,Idoso,Idoso,Inativo,Inativo
4918-QLLIW,True,Male,False,False,False,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Credit card (automatic),53.4,188.7,Adulto,Adulto,Ativos,Ativos
4919-IKATY,True,Male,False,True,True,5,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Electronic check,84.5,453.75,Adulto,Adulto,Ativos,Ativos
4919-MOAVT,True,Male,False,False,True,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.65,220.1,Adulto,Adulto,Ativos,Ativos
4922-CVPDX,False,Female,False,True,False,26,True,False,DSL,False,True,True,False,True,True,Two year,True,Credit card (automatic),73.5,1905.7,Adulto,Adulto,Inativo,Inativo
4923-ADWXJ,False,Female,False,False,False,25,True,False,DSL,False,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),65.8,1679.65,Adulto,Adulto,Inativo,Inativo
4925-LMHOK,True,Male,False,False,False,15,True,True,DSL,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),58.6,939.7,Adulto,Adulto,Ativos,Ativos
4926-UMJZD,False,Female,False,True,False,31,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,49.2,1498.55,Adulto,Adulto,Inativo,Inativo
4927-WWOOZ,False,Male,False,True,False,2,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,91.45,171.45,Adulto,Adulto,Inativo,Inativo
4929-BSTRX,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,53.55,53.55,Adulto,Adulto,Ativos,Ativos
4929-ROART,False,Male,False,False,False,18,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,56.25,969.85,Adulto,Adulto,Inativo,Inativo
4929-XIHVW,False,Male,True,True,False,2,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),95.5,181.65,Idoso,Idoso,Inativo,Inativo
4931-TRZWN,False,Female,False,False,False,13,True,False,DSL,True,False,False,False,True,True,Month-to-month,True,Electronic check,71.95,923.85,Adulto,Adulto,Inativo,Inativo
4933-BSAIP,False,Female,False,True,False,40,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.1,780.1,Adulto,Adulto,Inativo,Inativo
4933-IKULF,False,Female,True,False,False,17,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.65,330.6,Idoso,Idoso,Inativo,Inativo
4936-YPJNK,False,Female,False,False,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.9,199.45,Adulto,Adulto,Inativo,Inativo
4937-QPZPO,False,Male,False,True,True,61,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,99.9,6241.35,Adulto,Adulto,Inativo,Inativo
4939-KYYPY,False,Male,False,False,False,27,True,True,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,59.45,1611.65,Adulto,Adulto,Inativo,Inativo
4940-KHCWD,False,Female,False,True,False,60,False,False,DSL,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),37.7,2288.7,Adulto,Adulto,Inativo,Inativo
4942-VZZOM,False,Male,False,True,False,64,True,True,DSL,True,False,False,False,True,False,One year,True,Credit card (automatic),66.15,4392.5,Adulto,Adulto,Inativo,Inativo
4945-RVMTE,False,Female,False,False,False,28,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),59.55,1646.45,Adulto,Adulto,Inativo,Inativo
4946-EDSEW,True,Female,False,True,True,11,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.25,180.3,Adulto,Adulto,Ativos,Ativos
4946-VTTND,False,Male,False,True,False,8,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,75.0,658.1,Adulto,Adulto,Inativo,Inativo
4947-DSMXK,False,Male,False,True,True,34,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),97.7,3410.0,Adulto,Adulto,Inativo,Inativo
4948-WBBKL,False,Female,True,False,False,36,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),74.9,2659.45,Idoso,Idoso,Inativo,Inativo
4950-BDEUX,False,Male,False,False,False,35,False,False,DSL,False,False,True,False,True,True,Month-to-month,False,Electronic check,49.2,1701.65,Adulto,Adulto,Inativo,Inativo
4950-HKQTE,False,Female,False,False,False,22,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,26.25,605.9,Adulto,Adulto,Inativo,Inativo
4951-UKAAQ,True,Female,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,88.95,355.2,Adulto,Adulto,Ativos,Ativos
4952-YSOGZ,True,Female,False,True,True,4,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.95,381.3,Adulto,Adulto,Ativos,Ativos
